example_id,sentence,is_subtree,dataset,prediction
2736,"Outdoor seating is well served for those who enjoy, but the quiet dining room was more my style.",0,bakeoff,positive
2737,The restaurant has semi-sheer curtains on these windows but it would be helpful if they were less sheer.,0,bakeoff,negative
2738,The food is delicious!,0,bakeoff,positive
2739,"My wife had the blackened swordfish, a preparation you would expect to have a nice black crust and heavy on the spices.",0,bakeoff,neutral
2740,I would not recommend taking a child to this establishment due to the pictures of semi to fully nude 1920's burlesque women on the walls.,0,bakeoff,negative
2741,Must go back to taste other menu items.,0,bakeoff,neutral
2742,"Freindly, knowledgeable waiter each time we come.",0,bakeoff,positive
2743,Cons: high prices are even higher.,0,bakeoff,negative
2744,We took our two (middle-aged) daughters there to celebrate a birthday for one of them.,0,bakeoff,neutral
2745,Now I understand why everyone raves when I ask about Harvest.,0,bakeoff,negative
2746,This restaurant should find some way to bring the noise level down so you don't have to shout for your dining companion to hear you.,0,bakeoff,negative
2747,I was impressed by the historic building and attractive decor.,0,bakeoff,positive
2748,What is with that?,0,bakeoff,negative
2749,I will say they have a great bananas foster.,0,bakeoff,positive
2750,Appetizers and desserts were available buffet style.,0,bakeoff,positive
2751,"If you're vegan of vegetarian, east elsewhere.",0,bakeoff,neutral
2752,We've never been disappoined.,0,bakeoff,neutral
2753,We had made a reservation for 2 to dine at this restaurant.,0,bakeoff,neutral
2754,Need more space and I suspect it is only going to get more crowded.,0,bakeoff,negative
2755,Can strech an hour and a half to 2 and a half.,0,bakeoff,positive
2756,You almost feel guilty given what the competition charges.,0,bakeoff,negative
2757,The menu was great.,0,bakeoff,positive
2758,Online reservations are the only way to go.,0,bakeoff,negative
2759,We all had a difficult time deciding what we were going to get b/c there were just so many food combinations that sounded great.,0,bakeoff,positive
2760,"I will say the next time I will sit further to the back of the restaurant, there is a bar in the front part that can get pretty loud at times.",0,bakeoff,neutral
2761,It still was to busy.,0,bakeoff,negative
2762,"The view is dreamy, calming, as you gaze at the Gulf of Mexico and feel and smell the gentle breezes swirl over you.",0,bakeoff,positive
2763,The ambiance and general splendor was unforgettable.,0,bakeoff,positive
2764,Seems like the crowd was a mix of folks in their 40's to 60's.,0,bakeoff,neutral
2765,Though viewing the place online I thought the place was rather small once I ate there.,0,bakeoff,positive
2766,Our only issue was with the table we were seated at.,0,bakeoff,neutral
2767,The food and service was oustanding.,0,bakeoff,positive
2768,This was our fourth visit to Blue Bird.,0,bakeoff,neutral
2769,"If it was, shame on you.",0,bakeoff,negative
2770,Made us feel expected.,0,bakeoff,positive
2771,There are several room on two floors so no matter how busy or full they are it doesn't feel like it.,0,bakeoff,neutral
2772,At 7:35 we were seated.,0,bakeoff,neutral
2773,"If your server was not friendly and knowledgeable, if the cuisine was not exquisitely flavorful and wonderfully plated, and if the wine list was not outstanding....then Ben Hasty was not your chef and you were not at Epoch Restaurant.",0,bakeoff,positive
2774,Nothing on menu was over $30.,0,bakeoff,negative
2775,"Good thing we made a reservation, as there were many people waiting in the lobby.",0,bakeoff,neutral
2776,"This restaurant is a bit upscale, so the food and drinks are not cheap.",0,bakeoff,positive
2777,We will definitely visit again!,0,bakeoff,positive
2778,The bar is a good place to start if you arrive before your reservation time.,0,bakeoff,neutral
2779,They tasted slow cooked with some wonderful tomato-like sauce and vegetables over the top.,0,bakeoff,positive
2780,I will say that making the reservation through OpenTable was easy.,0,bakeoff,neutral
2781,"I normally go to a local breakfast diner with my girlfriends on Sunday and pay the same price just for the omelet, coffee, and very ordinary home fries (which I always leave on the plate.)",0,bakeoff,positive
2782,"Reservations were made for the afternoon of March 20, 2010.",0,bakeoff,neutral
2783,They must have been a little short on staff because there were several tables waiting to be bussed.,0,bakeoff,negative
2784,I had expected the note which I asked to be written would be typed on a small flower card but it was on a seperate hand-written card.,0,bakeoff,negative
2785,I had been to Charleston plenty of times on vacation and we always tried to eat here but could never get in because the wait was always too long and we were too hungry to wait!,0,bakeoff,positive
2786,Lobster's are big and the steaks are well prepared.,0,bakeoff,positive
2787,"This trip was for lunch and it was not busy yet, so it was very quiet and the staff was attentive.",0,bakeoff,positive
2788,"The owner came to our table to insure that all was well, thanked us for coming in and offered us complimentary cocktail cards for next time!",0,bakeoff,positive
2789,We have been there many times before but only for dinner.,0,bakeoff,neutral
2790,We chose this restaurant for our 5 year anniversay during a weekend get away in Vail.,0,bakeoff,positive
2791,People who came after us left before us...,0,bakeoff,neutral
2792,"If you are dining on Friday or Saturday night, I would advise to make reservations.",0,bakeoff,neutral
2793,The calamari app was particularly good.Our server was attentive.,0,bakeoff,positive
2794,"Over 60 pages, fine print, and that was just the reds.",0,bakeoff,positive
2795,Outdoor area was a surprise - well heated on a cool night.,0,bakeoff,positive
2796,They give you generous portions.,0,bakeoff,neutral
2797,Some of our guests complained the portions were small and I would have to agree.,0,bakeoff,negative
2798,I tried the rice pudding which had rhubarb compote on the bottom of it.,0,bakeoff,neutral
2799,I ALMOST FAINTED(THEY DID NOT PROOF THE GIRLS).,0,bakeoff,negative
2800,"The crowd was young, lively, loud and mostly young women.",0,bakeoff,neutral
2801,"It made for a distraction, but not a detraction.",0,bakeoff,neutral
2802,"So, been wanting an oportunity to try one of his restaurants and getting to New York is not alwasy easy.",0,bakeoff,neutral
2803,"We were a large party, but not everyone had arrived on time for a reservation so we were asked to wait at the bar.",0,bakeoff,neutral
2804,We visited McCormick & Kuleto's for dinner on Mother's Day expecting to be jostled by the crowds and suffer the usual strained service that accompanies most holidays.,0,bakeoff,neutral
2805,We travel extensively and dine out quite a bit.,0,bakeoff,positive
2806,The duck which was the special of the nite was tough and not enough of it.,0,bakeoff,neutral
2807,Wonderful food.,0,bakeoff,positive
2808,"Am not sure why other spots of the restaurant is not offered,seems like we're all ""crammed"" in one area.",0,bakeoff,negative
2809,"It is a bit of a long walk from the Wiltern, though, about 12+ minutes.",0,bakeoff,neutral
2810,"The only very minor issue with service was that some of the bus/wait staff did not speak English very well, so I had to ask them to repeat themselves a couple times.",0,bakeoff,negative
2811,Then on receiving the bill on the night it was 20% more again than the lady had said on the phone.,0,bakeoff,positive
2812,Red is better served slightly chilled.,0,bakeoff,neutral
2813,Wine came and we asked if this was the only menu tonight and she said yes.,0,bakeoff,neutral
2814,How nice it was to be proven entirely wrong on both counts.,0,bakeoff,neutral
2815,We can't afford to go except on special occasions but we will definitely keep it in mind for that.,0,bakeoff,neutral
2816,"The Chef's selection, Salmon on a Cedar Plank with Fennel Salsa was to wonderful.",0,bakeoff,positive
2817,"We decided to try again because I had lunch there a month ago and the food was very good and in the sun room the ambiance was wonderful,also our friends wanted to try it.",0,bakeoff,positive
2818,"The only negative, is the lack of parking, especially for those with special needs.",0,bakeoff,negative
2819,Service was very frindly.,0,bakeoff,negative
2820,I have to say that was not the case for me.,0,bakeoff,negative
2821,"Location is beautiful, maybe next time just for drinks, no food.",0,bakeoff,neutral
2822,Ask for Briana.,0,bakeoff,neutral
2823,"I got an attitude filled-scolding from the woman who seated me and was told ""We only honor those requests at the time of check in""",0,bakeoff,neutral
2824,That can be a challenge.),0,bakeoff,neutral
2825,The only thing you could have added that would have sent the day over the top was a foot massage-----boy were my feet killing me!,0,bakeoff,negative
2826,"Since I moved jobs, I haven't had a chance to go back for a long,time.",0,bakeoff,neutral
2827,"We had dined at the Valentino in Santa Monica and were very impressed, so we were excited about trying the tasting menu with wine pairing at the Las Vegas restaurant.",0,bakeoff,neutral
2828,A great night would be to arrange for a driver/taxi and have cocktails in the bar before diner.,0,bakeoff,neutral
2829,I have lived in P.S.,0,bakeoff,neutral
2830,Not too happy that the tourists came in in shorts and t-shirts.,0,bakeoff,negative
2831,"For the five of us with a $70 bottle of champagne , the bill was $345.",0,bakeoff,neutral
2832,"If it wasn't for Restaurant Week, I probably would not have found this place.",0,bakeoff,neutral
2833,Basil's was nothing like I expected .,0,bakeoff,negative
2834,I wish I had looked at the wine list but was having cocktails so I can't speak to the quality of the wine list.,0,bakeoff,negative
2835,She loves sushi so we decided to check this place out.,0,bakeoff,neutral
2836,"Prior to coming I called to see if they were still honoring the evening menu, or would they have a special menu, I was told it was the same menu, not a special one...great!",0,bakeoff,neutral
2837,"It was not shown on the menu as a half bottle, and it should have been shown that way.",0,bakeoff,negative
2838,A bit noisy up there and not as nice a decor.,0,bakeoff,negative
2839,It is not.,0,bakeoff,negative
2840,I had the buffet as I don't eat red meat and my friend had the meat option.,0,bakeoff,neutral
2841,Mozaic started out well a year+ ago.,0,bakeoff,neutral
2842,Portions were small.,0,bakeoff,negative
2843,Where do they get this stuff?,0,bakeoff,negative
2844,"It was the first time we ate at this restaurant but having been to Surf, we expected good things.",0,bakeoff,neutral
2845,Definitely a slow food movement restaurant.,0,bakeoff,neutral
2846,We didn't collect the 100 dining points as promised so how do we go about getting them?,0,bakeoff,neutral
2847,My one recommendation to the restaurant is get rid of the dance music.,0,bakeoff,negative
